ticketNumber,nominalValue,lotteryDate,winAmount
00004152,100,2023-07-17,0
00004153,200,2025-04-11,0
00004154,150,2025-07-02,0
00004155,150,2025-02-23,0
00004156,100,2022-06-08,0
00004157,50,2023-03-20,0
00004158,150,2025-02-28,0
00004159,500,2025-04-17,0
00004160,200,2023-11-08,0
00004161,500,2025-05-23,0
00004162,500,2025-10-01,0
00004163,100,2022-12-11,500
00004164,100,2022-07-07,0
00004165,500,2022-10-28,0
00004166,200,2022-01-01,0
00004167,50,2022-10-08,0
00004168,200,2024-05-21,0
00004169,150,2023-09-12,0
00004170,50,2023-05-09,0
00004171,200,2024-02-29,0
00004172,150,2023-10-01,0
00004173,150,2024-12-22,100000
00004174,100,2022-12-07,0
00004175,150,2025-12-27,0
00004176,200,2025-02-21,0
00004177,150,2025-11-04,0
00004178,200,2025-08-28,0
00004179,50,2024-01-19,0
00004180,150,2024-05-18,0
00004181,500,2023-01-27,0
00004182,100,2022-01-22,0
00004183,150,2024-12-13,0
00004184,500,2023-09-28,0
00004185,150,2023-06-04,0
00004186,50,2025-05-27,0
00004187,150,2025-08-07,0
00004188,50,2025-11-25,0
00004189,150,2025-07-04,100000
00004190,50,2024-08-22,0
00004191,200,2024-10-01,0
00004192,500,2022-08-01,500
00004193,500,2025-12-31,0
00004194,100,2022-09-27,100
00004195,50,2024-06-27,0
00004196,50,2023-10-06,100000
00004197,150,2023-02-02,0
00004198,50,2023-11-13,0
00004199,150,2025-12-23,0
00004200,500,2024-01-21,0
00004201,200,2024-05-02,0
00004202,50,2022-05-14,0
00004203,500,2022-10-30,0
00004204,50,2022-12-20,0
00004205,150,2025-05-31,0
00004206,500,2024-04-18,0
00004207,50,2023-09-30,0
00004208,150,2022-08-30,0
00004209,500,2025-11-27,50000
00004210,50,2022-08-27,0
00004211,100,2022-06-26,0
00004212,500,2025-07-07,0
00004213,100,2022-01-22,0
00004214,150,2024-07-31,750
00004215,150,2025-10-26,0
00004216,100,2022-09-29,0
00004217,200,2025-12-16,0
00004218,150,2022-10-15,0
00004219,200,2023-04-08,0
00004220,150,2023-02-13,0
00004221,150,2023-06-16,0
00004222,150,2022-07-09,0
00004223,500,2024-01-15,0
00004224,500,2024-07-09,0
00004225,100,2022-03-17,0
00004226,500,2024-02-29,0
00004227,500,2023-03-08,0
00004228,200,2023-12-12,0
00004229,150,2023-03-01,0
00004230,500,2025-02-03,0
00004231,150,2022-07-05,0
00004232,100,2023-06-13,0
00004233,150,2022-03-06,0
00004234,500,2025-09-10,0
00004235,200,2022-10-14,0
00004236,150,2024-02-02,0
00004237,500,2022-03-11,0
00004238,50,2025-07-13,0
00004239,50,2022-11-22,0
00004240,150,2023-11-21,0
00004241,50,2023-01-19,0
00004242,150,2022-11-30,0
00004243,100,2022-02-14,0
00004244,500,2024-07-23,0
00004245,200,2024-03-28,0
00004246,100,2023-06-02,0
00004247,500,2023-11-23,0
00004248,200,2023-09-07,1000
00004249,500,2022-08-09,0
00004250,150,2025-03-28,0
00004251,50,2022-12-02,0
00004252,150,2025-05-07,0
00004253,500,2023-02-11,0
00004254,500,2022-10-13,0
00004255,150,2022-04-21,0
00004256,150,2022-10-17,0
00004257,200,2024-03-21,0
00004258,50,2025-09-10,0
00004259,100,2023-09-10,0
00004260,100,2023-04-29,0
00004261,200,2022-07-04,0
00004262,100,2025-11-03,0
00004263,150,2022-01-11,0
00004264,150,2022-07-24,0
00004265,200,2025-12-02,0
00004266,200,2025-09-30,0
00004267,200,2025-12-17,0
00004268,50,2024-03-04,0
00004269,100,2024-03-29,0
00004270,150,2025-10-13,0
00004271,200,2025-05-07,0
00004272,50,2023-12-12,0
00004273,500,2022-02-25,0
00004274,500,2022-12-31,0
00004275,150,2024-01-12,0
00004276,50,2025-06-04,0
00004277,200,2022-06-08,0
00004278,100,2024-10-20,0
00004279,100,2023-09-11,0
00004280,150,2024-02-26,0
00004281,200,2022-11-05,0
00004282,200,2025-10-14,0
00004283,50,2023-06-19,0
00004284,200,2023-01-03,0
00004285,500,2022-08-06,0
00004286,50,2023-12-11,0
00004287,50,2025-09-05,0
00004288,50,2022-11-26,0
00004289,500,2024-11-04,0
00004290,200,2022-01-24,0
00004291,200,2024-05-15,0
00004292,150,2024-05-20,0
00004293,50,2025-05-21,0
00004294,200,2024-10-25,0
00004295,200,2025-12-29,0
00004296,500,2024-01-18,0
00004297,100,2024-05-18,0
00004298,200,2025-10-13,200
00004299,150,2025-12-20,0
00004300,100,2024-11-20,0
00004301,200,2024-06-09,2000
00004302,50,2022-09-06,0
00004303,200,2024-01-22,100000
00004304,150,2023-06-01,0
00004305,150,2022-02-18,0
00004306,100,2023-08-24,0
00004307,50,2024-07-03,0
00004308,50,2025-05-05,0
00004309,50,2024-12-24,0
00004310,100,2022-12-25,100
00004311,100,2022-10-24,0
00004312,200,2023-07-17,0
00004313,200,2025-11-12,0
00004314,500,2025-03-11,0
00004315,50,2023-10-31,0
00004316,100,2025-06-01,0
00004317,50,2024-02-22,0
00004318,50,2023-11-23,0
00004319,150,2024-05-15,0
00004320,100,2023-06-11,0
00004321,50,2024-06-06,0
00004322,100,2025-03-15,0
00004323,150,2025-06-14,0
00004324,100,2025-11-22,0
00004325,150,2025-03-20,0
00004326,200,2023-07-17,0
00004327,100,2023-07-21,0
00004328,50,2025-05-23,0
00004329,100,2025-10-20,0
00004330,50,2024-04-13,0
00004331,200,2025-09-07,0
00004332,150,2024-08-05,0
00004333,150,2022-07-18,0
00004334,50,2025-12-23,0
00004335,50,2025-06-06,0
00004336,500,2024-08-01,0
00004337,500,2023-11-05,0
00004338,200,2025-02-16,2000
00004339,150,2023-12-11,0
00004340,100,2024-08-04,0
00004341,200,2023-03-08,0
00004342,100,2025-10-10,0
00004343,200,2022-03-08,0
00004344,500,2022-06-10,0
00004345,500,2023-12-09,100000
00004346,150,2023-09-15,0
00004347,150,2024-07-13,0
00004348,50,2022-11-16,0
00004349,100,2025-07-02,0
00004350,200,2024-04-30,0
00004351,50,2023-08-05,0
00004352,200,2023-04-26,0
00004353,500,2022-09-27,0
00004354,50,2022-07-18,0
00004355,100,2022-08-15,0
00004356,100,2022-11-22,0
00004357,200,2025-01-31,0
00004358,100,2024-05-06,0
00004359,150,2023-10-17,0
00004360,50,2025-09-22,0
00004361,150,2024-10-25,0
00004362,200,2023-04-07,0
00004363,200,2024-08-08,0
00004364,200,2022-11-18,0
00004365,100,2024-03-30,0
00004366,500,2023-11-16,0
00004367,100,2025-10-31,0
00004368,200,2025-04-03,0
00004369,200,2024-04-20,0
00004370,50,2025-06-21,0
00004371,500,2025-06-23,0
00004372,50,2025-05-12,0
00004373,200,2022-02-16,0
00004374,100,2022-12-07,0
00004375,200,2025-11-02,2000
00004376,50,2025-05-16,0
00004377,200,2025-02-04,0
00004378,100,2022-11-27,0
00004379,100,2022-12-25,0
00004380,100,2023-10-23,0
00004381,50,2022-03-05,0
00004382,200,2024-07-29,0
00004383,500,2024-06-27,0
00004384,100,2024-08-02,0
00004385,50,2025-05-22,0
00004386,100,2023-05-17,0
00004387,50,2022-01-15,0
00004388,200,2024-11-30,0
00004389,200,2022-05-25,0
00004390,150,2025-01-05,0
00004391,500,2025-08-18,0
00004392,50,2024-06-17,0
00004393,50,2023-08-23,0
00004394,50,2024-01-15,0
00004395,500,2025-07-12,0
00004396,200,2022-09-12,0
00004397,150,2025-04-02,0
00004398,50,2022-12-13,0
00004399,150,2022-10-18,0
00004400,200,2023-03-07,0
00004401,150,2025-08-07,0
00004402,200,2025-12-23,0
00004403,100,2023-06-17,0
00004404,200,2023-11-09,0
00004405,150,2025-03-09,0
00004406,50,2022-10-14,0
00004407,150,2022-02-23,0
00004408,150,2025-02-28,0
00004409,150,2023-09-21,0
00004410,100,2025-03-08,0
00004411,200,2025-12-31,0
00004412,150,2022-11-13,0
00004413,100,2022-10-28,0
00004414,200,2023-06-11,0
00004415,50,2023-03-10,0
00004416,100,2025-04-11,1000
00004417,500,2024-11-24,0
00004418,500,2022-12-15,0
00004419,100,2025-04-17,0
00004420,150,2024-12-07,0
00004421,200,2025-08-20,0
00004422,500,2024-09-14,0
00004423,200,2022-01-30,0
00004424,50,2023-12-03,0
00004425,100,2023-04-05,0
00004426,500,2022-09-02,0
00004427,150,2024-10-18,0
00004428,50,2024-12-09,0
00004429,100,2024-01-15,0
00004430,200,2025-07-06,2000
00004431,500,2022-05-18,0
00004432,500,2025-01-06,0
00004433,50,2024-07-03,0
00004434,100,2023-05-17,0
00004435,100,2025-11-13,0
00004436,100,2023-04-13,0
00004437,200,2022-12-30,100000
00004438,150,2025-02-04,0
00004439,100,2022-05-11,0
00004440,100,2024-12-06,0
00004441,100,2023-04-12,0
00004442,500,2024-09-04,0
00004443,500,2022-04-15,0
00004444,50,2023-02-07,0
00004445,200,2022-06-20,0
00004446,50,2025-01-15,0
00004447,500,2024-09-24,0
00004448,50,2025-04-06,0
00004449,50,2024-06-25,0
00004450,100,2025-04-21,0
00004451,500,2024-07-23,0
00004452,150,2024-04-13,0
00004453,200,2025-07-16,0
00004454,500,2024-09-16,0
00004455,150,2023-06-26,0
00004456,100,2023-11-30,0
00004457,500,2024-10-27,0
00004458,200,2022-08-17,0
00004459,100,2024-09-25,100000
00004460,200,2024-10-12,0
00004461,50,2024-06-03,0
00004462,50,2024-06-26,0
00004463,500,2023-01-10,0
00004464,50,2023-04-20,0
00004465,500,2023-09-18,0
00004466,500,2024-08-24,0
00004467,150,2025-06-02,0
00004468,100,2023-10-26,0
00004469,200,2022-12-18,0
00004470,500,2025-09-18,0
00004471,500,2024-08-28,0
00004472,200,2023-07-06,0
00004473,150,2024-08-24,0
00004474,150,2024-01-30,0
00004475,150,2023-12-26,0
00004476,150,2024-07-10,0
00004477,500,2024-03-16,0
00004478,50,2024-04-07,5000
00004479,150,2025-08-15,0
00004480,200,2023-07-16,1000
00004481,100,2025-09-17,0
00004482,150,2024-02-04,15000
00004483,200,2023-10-30,0
00004484,100,2023-03-17,0
00004485,200,2023-07-16,0
00004486,100,2022-11-25,0
00004487,200,2025-04-29,0
00004488,50,2025-09-12,0
00004489,200,2023-05-27,0
00004490,500,2025-04-15,0
00004491,50,2022-04-25,0
00004492,150,2025-01-06,0
00004493,150,2022-08-16,0
00004494,50,2023-10-27,0
00004495,200,2022-11-07,0
00004496,500,2023-09-05,0
00004497,500,2022-06-30,0
00004498,150,2025-03-18,0
00004499,150,2025-02-14,0
00004500,150,2025-11-13,150
00004501,150,2024-01-10,0
00004502,200,2023-03-16,0
00004503,200,2023-04-12,0
00004504,150,2023-02-12,0
00004505,150,2023-06-07,0
00004506,50,2022-10-15,0
00004507,200,2024-05-25,0
00004508,200,2022-04-09,0
00004509,50,2024-11-15,0
00004510,500,2024-06-14,0
00004511,500,2023-11-01,0
00004512,200,2023-08-02,0
00004513,50,2022-06-04,0
00004514,500,2022-08-19,0
00004515,500,2022-06-29,0
00004516,200,2025-06-03,0
00004517,100,2022-05-30,0
00004518,200,2023-07-22,0
00004519,100,2025-08-25,0
00004520,100,2025-08-19,0
00004521,200,2024-12-16,0
00004522,200,2022-02-13,0
00004523,150,2022-01-14,0
00004524,200,2022-02-08,2000
00004525,200,2022-11-05,0
00004526,100,2025-04-11,0
00004527,150,2024-12-26,0
00004528,100,2025-03-22,0
00004529,500,2022-11-09,0
00004530,100,2023-02-27,0
00004531,50,2022-02-23,0
00004532,50,2022-09-18,0
00004533,50,2023-11-02,0
00004534,100,2025-09-09,0
00004535,150,2022-12-01,0
00004536,150,2023-04-23,0
00004537,100,2023-12-29,10000
00004538,50,2024-02-08,250
00004539,200,2022-04-11,0
00004540,200,2023-02-11,0
00004541,200,2025-04-23,0
00004542,50,2022-12-25,0
00004543,500,2024-11-23,0
00004544,100,2022-09-04,0
00004545,500,2024-01-04,0
00004546,150,2024-04-30,0
00004547,50,2024-11-04,0
00004548,150,2024-11-07,0
00004549,200,2022-02-03,20000
00004550,200,2022-07-24,0
00004551,150,2022-05-14,0
00004552,150,2023-04-15,0
00004553,50,2025-08-25,0
00004554,200,2024-08-23,2000
00004555,150,2022-04-03,0
00004556,100,2022-12-30,0
00004557,100,2024-11-28,0
00004558,200,2022-03-21,1000
00004559,150,2024-02-01,0
00004560,100,2024-05-08,0
00004561,500,2022-11-07,0
00004562,100,2024-01-18,0
00004563,50,2022-11-29,250
00004564,150,2024-04-06,0
00004565,150,2025-06-27,0
00004566,50,2023-11-11,5000
00004567,50,2022-10-23,0
00004568,50,2025-01-09,0
00004569,500,2024-12-11,0
00004570,50,2022-01-31,0
00004571,100,2022-07-08,0
00004572,50,2022-08-19,0
00004573,200,2024-04-30,0
00004574,500,2024-06-20,0
00004575,500,2025-07-28,50000
00004576,200,2023-06-11,0
00004577,500,2024-01-19,0
00004578,50,2024-09-05,0
00004579,500,2023-02-06,0
00004580,500,2022-09-23,0
00004581,100,2023-04-07,0
00004582,50,2024-04-07,0
00004583,500,2022-08-04,0
00004584,150,2023-01-14,0
00004585,150,2023-11-05,0
00004586,200,2025-09-30,0
00004587,500,2025-03-28,0
00004588,150,2022-09-27,0
00004589,150,2025-09-16,0
00004590,50,2024-02-28,0
00004591,100,2023-01-09,100
00004592,100,2022-11-28,0
00004593,50,2025-03-17,0
00004594,150,2023-01-20,0
00004595,500,2024-04-10,0
00004596,100,2024-07-17,0
00004597,500,2024-06-19,0
00004598,150,2025-09-04,0
00004599,150,2023-11-22,0
00004600,100,2023-06-07,0
00004601,200,2025-01-29,0
00004602,50,2025-09-30,0
00004603,500,2023-06-23,5000
00004604,200,2025-08-08,100000
00004605,100,2022-07-13,0
00004606,200,2022-08-16,0
00004607,150,2022-09-16,0
00004608,150,2024-07-15,0
00004609,50,2024-10-30,0
00004610,500,2023-02-04,0
00004611,100,2022-02-04,0
00004612,150,2024-12-12,0
00004613,100,2025-02-26,0
00004614,500,2022-04-07,0
00004615,150,2025-01-09,0
00004616,500,2022-12-08,0
00004617,50,2025-10-25,0
00004618,500,2023-04-09,0
00004619,100,2025-01-12,0
00004620,500,2024-05-18,0
00004621,150,2022-04-11,0
00004622,200,2023-08-31,0
00004623,500,2024-05-12,0
00004624,200,2023-10-22,0
00004625,150,2022-01-01,100000
00004626,150,2023-03-04,0
00004627,500,2025-05-01,0
00004628,50,2024-04-20,0
00004629,200,2022-11-25,0
00004630,100,2024-03-12,0
00004631,200,2024-03-11,0
00004632,100,2023-12-19,1000
00004633,100,2024-04-02,0
00004634,500,2025-10-08,0
00004635,200,2022-10-19,0
00004636,150,2022-01-23,0
00004637,500,2023-09-30,0
00004638,500,2024-08-22,0
00004639,200,2023-09-04,0
00004640,500,2025-06-03,0
00004641,50,2023-12-01,0
00004642,50,2024-02-21,0
00004643,150,2022-08-20,0
00004644,200,2025-04-13,0
00004645,200,2023-08-20,0
00004646,50,2022-07-01,0
00004647,500,2025-05-11,0
00004648,100,2025-09-23,0
00004649,200,2024-05-13,200
00004650,150,2023-07-19,0
00004651,500,2023-11-05,0
00004652,150,2024-01-01,150
00004653,200,2023-05-13,0
00004654,100,2025-04-25,0
00004655,150,2022-08-01,0
00004656,200,2025-02-22,0
00004657,500,2024-02-09,0
00004658,200,2022-03-28,0
00004659,500,2025-08-09,0
00004660,500,2022-07-14,0
00004661,100,2024-01-09,0
00004662,500,2024-05-13,0
00004663,50,2023-12-13,0
00004664,200,2024-08-01,0
00004665,500,2022-03-18,0
00004666,200,2025-10-02,0
00004667,100,2025-03-07,0
00004668,150,2022-07-22,0
00004669,200,2022-02-28,0
00004670,150,2024-01-05,0
00004671,150,2023-12-23,0
00004672,100,2023-07-21,0
00004673,50,2023-10-27,0
00004674,150,2022-11-25,0
00004675,500,2025-08-20,0
00004676,200,2023-12-15,0
00004677,100,2024-10-20,0
00004678,150,2023-12-22,0
00004679,100,2023-10-11,0
00004680,50,2022-07-05,0
00004681,150,2025-06-27,0
00004682,100,2024-02-23,0
00004683,200,2023-12-20,0
00004684,200,2024-01-11,0
00004685,100,2023-10-24,500
00004686,500,2023-09-28,0
00004687,500,2023-08-30,0
00004688,500,2022-12-31,0
00004689,50,2023-02-11,100000
00004690,200,2023-06-24,0
00004691,150,2024-12-27,0
00004692,100,2024-02-28,0
00004693,150,2025-06-10,0
00004694,50,2023-10-26,0
00004695,200,2022-03-25,0
00004696,100,2025-09-29,0
00004697,50,2024-10-09,0
00004698,100,2023-05-18,0
00004699,200,2025-08-19,0
00004700,100,2022-01-26,0
00004701,50,2025-06-07,0
00004702,200,2024-04-28,0
00004703,500,2023-01-29,0
00004704,500,2025-04-04,0
00004705,500,2024-03-03,0
00004706,150,2023-06-24,0
00004707,150,2023-04-26,0
00004708,150,2022-06-07,0
00004709,100,2023-10-21,0
00004710,100,2025-01-07,0
00004711,50,2024-11-05,0
00004712,500,2023-10-05,0
00004713,500,2023-04-12,0
00004714,500,2023-04-04,0
00004715,500,2022-04-19,0
00004716,200,2024-10-15,0
00004717,50,2022-12-17,5000
00004718,500,2025-08-24,5000
00004719,200,2025-12-17,0
00004720,150,2022-05-14,0
00004721,150,2025-03-12,0
00004722,50,2025-05-09,0
00004723,100,2024-03-22,0
00004724,200,2023-09-27,0
00004725,150,2023-11-08,0
00004726,500,2024-04-13,0
00004727,500,2025-10-27,0
00004728,50,2025-06-02,500
00004729,500,2022-09-03,0
00004730,50,2025-06-11,5000
00004731,100,2023-02-03,0
00004732,500,2023-01-03,0
00004733,50,2025-08-22,0
00004734,50,2023-11-11,5000
00004735,500,2025-12-06,0
00004736,200,2024-04-14,0
00004737,200,2022-10-11,0
00004738,100,2022-07-16,0
00004739,100,2025-12-19,0
00004740,150,2024-10-20,1500
00004741,200,2023-02-15,0
00004742,50,2023-11-27,0
00004743,50,2024-12-08,0
00004744,500,2022-05-05,0
00004745,50,2025-10-30,0
00004746,100,2022-01-04,0
00004747,500,2022-01-26,50000
00004748,150,2022-02-26,0
00004749,500,2025-02-27,0
00004750,50,2022-12-20,0
00004751,500,2024-10-17,0
00004752,100,2023-12-09,500
00004753,500,2024-02-06,0
00004754,200,2025-12-17,0
00004755,100,2024-11-05,0
00004756,200,2022-03-04,0
00004757,500,2022-09-04,0
00004758,150,2023-08-20,0
00004759,100,2025-04-23,0
00004760,50,2024-10-16,0
00004761,100,2025-06-09,0
00004762,200,2025-09-10,0
00004763,200,2024-07-06,0
00004764,500,2022-05-15,0
00004765,150,2022-10-17,0
00004766,200,2023-01-21,0
00004767,50,2024-01-04,5000
00004768,500,2022-07-22,0
00004769,50,2025-09-20,0
00004770,500,2025-02-27,0
00004771,500,2024-12-04,0
00004772,500,2025-08-10,0
00004773,150,2022-10-05,0
00004774,100,2023-08-23,0
00004775,200,2024-04-07,0
00004776,50,2024-10-01,50
00004777,150,2025-02-23,0
00004778,200,2023-09-19,0
00004779,150,2025-11-01,0
00004780,500,2022-03-27,0
00004781,50,2023-09-21,0
00004782,500,2025-01-16,0
00004783,150,2022-04-09,0
00004784,50,2023-09-13,0
00004785,150,2025-01-06,15000
00004786,500,2024-12-09,0
00004787,500,2024-01-30,0
00004788,50,2023-03-16,250
00004789,100,2025-12-30,0
00004790,100,2024-10-11,0
00004791,500,2022-02-01,50000
00004792,100,2025-11-12,0
00004793,150,2022-01-10,0
00004794,150,2022-12-29,0
00004795,100,2024-02-01,0
00004796,200,2022-04-02,0
00004797,500,2023-05-20,0
00004798,150,2024-05-15,0
00004799,150,2023-02-24,0
00004800,150,2024-04-18,0
00004801,200,2024-04-27,0
00004802,100,2024-09-26,0
00004803,50,2025-07-07,0
00004804,50,2025-11-26,0
00004805,100,2025-09-19,0
00004806,50,2025-07-29,0
00004807,100,2024-09-27,100000
00004808,150,2022-12-09,0
00004809,150,2025-10-26,0
00004810,200,2023-08-07,0
00004811,150,2025-03-13,0
00004812,50,2024-03-19,0
00004813,100,2022-06-27,0
00004814,200,2023-02-16,0
00004815,50,2024-08-18,0
00004816,50,2023-04-14,5000
00004817,100,2022-06-21,0
00004818,50,2023-05-11,0
00004819,150,2024-06-16,0
00004820,200,2025-05-07,0
00004821,500,2023-01-23,0
00004822,150,2022-03-31,0
00004823,100,2023-12-01,0
00004824,150,2022-12-26,0
00004825,100,2025-08-12,10000
00004826,100,2023-08-21,0
00004827,100,2023-01-12,0
00004828,150,2025-09-09,0
00004829,50,2024-06-21,250
00004830,500,2024-12-18,0
00004831,100,2022-10-21,0
00004832,150,2022-04-27,0
00004833,50,2024-04-19,0
00004834,50,2025-06-20,0
00004835,150,2024-01-29,150
00004836,100,2022-01-13,0
00004837,500,2022-04-30,0
00004838,500,2022-09-03,0
00004839,50,2025-02-28,0
00004840,50,2025-08-21,0
00004841,200,2025-03-16,0
00004842,150,2025-11-05,0
00004843,200,2023-05-02,0
00004844,500,2023-05-28,0
00004845,200,2024-09-08,0
00004846,100,2024-07-19,0
00004847,150,2023-04-04,0
00004848,100,2024-03-06,0
00004849,100,2024-01-24,0
00004850,200,2023-09-07,0
00004851,200,2024-04-20,0
00004852,500,2023-04-10,0
00004853,100,2025-07-07,0
00004854,200,2024-05-12,0
00004855,200,2024-07-15,0
00004856,200,2024-08-07,0
00004857,150,2025-09-24,0
00004858,500,2023-02-26,0
00004859,100,2025-03-10,0
00004860,500,2024-01-15,0
00004861,500,2024-04-16,0
00004862,150,2023-03-14,0
00004863,200,2022-08-11,0
00004864,200,2023-09-08,0
00004865,500,2024-04-24,2500
00004866,150,2025-02-03,0
00004867,200,2024-11-25,0
00004868,200,2022-02-18,0
00004869,200,2025-03-08,0
00004870,150,2025-10-25,0
00004871,100,2025-08-06,0
00004872,100,2022-11-05,0
00004873,200,2023-05-19,0
00004874,100,2024-09-23,0
00004875,500,2024-12-22,0
00004876,50,2025-10-16,50
00004877,50,2022-02-13,50
00004878,150,2022-07-04,0
00004879,150,2023-02-20,0
00004880,100,2023-09-22,0
00004881,150,2025-06-30,0
00004882,500,2024-07-03,0
00004883,100,2023-08-17,0
00004884,500,2022-11-24,0
00004885,100,2022-12-01,0
00004886,500,2025-06-20,0
00004887,500,2025-02-05,0
00004888,150,2025-11-14,0
00004889,100,2022-08-21,0
00004890,100,2024-06-30,100
00004891,100,2024-02-20,0
00004892,200,2022-12-16,0
00004893,500,2025-11-10,0
00004894,150,2024-06-22,0
00004895,100,2024-07-05,0
00004896,200,2025-10-07,0
00004897,150,2022-06-24,0
00004898,50,2022-12-29,0
00004899,150,2025-10-19,0
00004900,100,2022-08-16,0
00004901,100,2025-07-22,0
00004902,50,2023-12-28,0
00004903,200,2022-02-02,0
00004904,500,2024-05-05,0
00004905,150,2023-06-02,0
00004906,150,2024-12-01,0
00004907,50,2024-09-29,0
00004908,100,2022-04-17,0
00004909,150,2023-06-23,0
00004910,200,2023-11-23,20000
00004911,50,2023-11-13,0
00004912,100,2025-07-02,100000
00004913,50,2023-09-12,0
00004914,200,2024-02-18,0
00004915,150,2025-11-28,0
00004916,150,2024-11-15,0
00004917,200,2024-04-13,0
00004918,100,2023-12-11,0
00004919,500,2023-01-31,0
00004920,150,2022-06-20,0
00004921,50,2025-09-26,0
00004922,500,2022-08-21,2500
00004923,50,2023-05-13,500
00004924,50,2022-11-12,0
00004925,100,2022-06-28,0
00004926,50,2022-01-28,0
00004927,150,2025-06-18,100000
00004928,200,2025-07-16,0
00004929,50,2025-06-08,0
00004930,100,2023-02-13,0
00004931,50,2023-01-16,50
00004932,50,2024-06-05,0
00004933,100,2023-03-07,100
00004934,200,2023-10-19,0
00004935,100,2024-09-01,0
00004936,200,2025-05-24,0
00004937,200,2023-08-13,0
00004938,500,2022-05-06,0
00004939,500,2022-01-13,2500
00004940,150,2022-10-22,0
00004941,500,2023-01-23,0
00004942,50,2023-01-21,0
00004943,150,2023-04-12,0
00004944,500,2023-08-31,0
00004945,500,2025-08-04,0
00004946,200,2023-05-29,0
00004947,100,2024-12-22,1000
00004948,150,2022-11-27,150
00004949,200,2023-12-06,0
00004950,50,2025-06-23,0
00004951,200,2022-06-13,0
00004952,200,2022-01-25,0
00004953,50,2023-10-15,0
00004954,150,2025-11-30,0
00004955,50,2025-03-11,0
00004956,150,2024-07-12,0
00004957,200,2024-01-29,0
00004958,200,2023-10-04,0
00004959,100,2023-04-13,0
00004960,50,2025-11-15,0
00004961,200,2024-08-03,0
00004962,200,2024-08-07,0
00004963,200,2024-07-15,0
00004964,200,2024-05-09,0
00004965,100,2023-10-11,0
00004966,100,2024-03-29,0
00004967,200,2025-09-17,0
00004968,100,2025-04-29,0
00004969,100,2022-07-14,10000
00004970,100,2023-07-09,0
00004971,50,2024-10-15,0
00004972,150,2025-01-30,0
00004973,100,2024-09-23,0
00004974,200,2024-06-05,0
00004975,100,2024-09-25,0
00004976,50,2023-12-25,0
00004977,50,2023-10-25,0
00004978,500,2023-08-16,0
00004979,500,2024-10-09,0
00004980,200,2024-10-01,2000
00004981,100,2023-11-25,0
00004982,500,2024-05-28,0
00004983,500,2022-09-23,0
00004984,150,2024-02-04,0
00004985,100,2024-01-27,0
00004986,200,2022-05-10,2000
00004987,200,2023-05-20,0
00004988,150,2025-11-10,0
00004989,150,2025-07-22,0
00004990,200,2023-07-29,0
00004991,500,2023-11-10,0
00004992,100,2023-10-22,0
00004993,500,2023-04-14,0
00004994,500,2023-05-01,0
00004995,100,2024-09-27,0
00004996,50,2023-10-04,0
00004997,50,2024-02-26,0
00004998,500,2023-10-21,50000
00004999,200,2025-05-19,0
00005000,150,2022-05-18,0
00005001,100,2023-07-20,0
00005002,150,2022-05-01,0
00005003,100,2025-07-20,1000
00005004,500,2024-09-15,0
00005005,150,2023-10-18,0
00005006,150,2025-05-23,0
00005007,100,2025-08-15,0
00005008,500,2025-05-24,0
00005009,50,2023-02-04,0
00005010,500,2023-08-02,0
00005011,200,2024-05-16,0
00005012,50,2023-09-03,0
00005013,100,2023-08-30,10000
00005014,50,2024-01-25,0
00005015,100,2024-07-03,0
00005016,500,2022-11-18,0
00005017,150,2022-08-09,0
00005018,200,2023-07-20,0
00005019,500,2024-07-17,0
00005020,500,2022-09-21,0
00005021,50,2022-09-11,500
00005022,500,2024-09-04,0
00005023,150,2024-02-08,0
00005024,200,2025-08-16,0
00005025,100,2023-10-31,0
00005026,50,2025-08-11,0
00005027,500,2025-03-10,100000
00005028,50,2022-09-28,0
00005029,50,2022-10-14,0
00005030,500,2022-12-01,0
00005031,100,2022-07-08,0
00005032,150,2023-11-24,1500
00005033,50,2024-10-05,0
00005034,50,2024-12-10,0
00005035,200,2025-11-23,0
00005036,50,2023-03-01,0
00005037,50,2023-06-19,0
00005038,50,2025-08-13,0
00005039,50,2022-04-18,0
00005040,100,2024-09-07,500
00005041,100,2022-11-09,0
00005042,100,2024-10-22,0
00005043,200,2025-07-23,0
00005044,50,2024-11-10,0
00005045,200,2022-02-18,0
00005046,200,2025-01-31,1000
00005047,500,2022-03-15,0
00005048,500,2024-10-03,500
00005049,500,2024-01-24,0
00005050,100,2024-03-24,0
00005051,500,2022-01-16,0
00005052,500,2023-07-31,0
00005053,150,2024-11-12,0
00005054,100,2025-05-29,0
00005055,100,2023-11-01,0
00005056,200,2022-09-02,0
00005057,200,2022-03-01,0
00005058,500,2024-04-10,0
00005059,50,2022-03-27,0
00005060,50,2023-02-26,0
00005061,500,2023-09-04,0
00005062,100,2025-04-29,0
00005063,150,2024-08-07,750
00005064,500,2023-06-01,0
00005065,50,2023-09-27,250
00005066,150,2023-02-27,0
00005067,200,2023-11-02,0
00005068,200,2025-05-17,0
00005069,200,2024-09-10,0
00005070,150,2025-09-28,0
00005071,100,2022-06-09,0
00005072,50,2022-03-05,0
00005073,50,2023-07-16,0
00005074,150,2024-06-30,0
00005075,500,2022-11-23,5000
00005076,100,2025-08-15,0
00005077,200,2024-02-03,20000
00005078,50,2023-09-02,0
