ticketNumber,nominalValue,lotteryDate,winAmount
00008040,50,2023-12-05,0
00008041,500,2025-04-02,0
00008042,50,2022-07-30,0
00008043,150,2025-04-04,0
00008044,100,2025-09-01,0
00008045,150,2022-01-04,0
00008046,200,2022-04-05,0
00008047,50,2025-05-11,0
00008048,200,2025-07-15,0
00008049,200,2022-04-09,0
00008050,500,2025-07-12,0
00008051,500,2025-08-04,0
00008052,50,2024-07-19,0
00008053,100,2024-12-18,0
00008054,200,2025-01-31,0
00008055,150,2023-09-05,0
00008056,150,2022-03-03,0
00008057,50,2024-07-26,0
00008058,500,2025-09-13,0
00008059,150,2025-03-03,0
00008060,200,2025-07-16,0
00008061,50,2024-05-08,0
00008062,200,2025-04-28,0
00008063,500,2024-02-28,0
00008064,100,2024-08-25,0
00008065,100,2022-02-01,0
00008066,500,2022-10-01,0
00008067,100,2025-07-03,0
00008068,50,2025-07-25,0
00008069,100,2024-05-12,0
00008070,150,2023-07-29,0
00008071,150,2025-05-03,0
00008072,100,2025-08-07,0
00008073,500,2025-10-25,0
00008074,200,2022-01-13,200
00008075,150,2025-09-17,0
00008076,100,2023-09-03,0
00008077,150,2023-03-17,0
00008078,50,2025-04-14,250
00008079,100,2024-07-28,0
00008080,50,2023-01-10,0
00008081,150,2025-03-13,0
00008082,50,2023-05-27,0
00008083,200,2022-01-02,0
00008084,150,2023-05-12,0
00008085,100,2025-11-13,0
00008086,150,2023-12-28,0
00008087,200,2023-06-08,0
00008088,50,2025-12-04,0
00008089,200,2024-01-23,0
00008090,150,2025-10-23,750
00008091,200,2025-12-08,0
00008092,500,2025-01-24,0
00008093,150,2025-03-13,0
00008094,200,2023-05-25,0
00008095,150,2025-12-29,0
00008096,100,2023-02-09,0
00008097,100,2024-05-26,10000
00008098,200,2025-05-22,0
00008099,500,2024-04-15,0
00008100,50,2022-09-22,0
00008101,150,2025-03-07,0
00008102,100,2022-10-04,0
00008103,150,2023-01-16,0
00008104,200,2023-01-13,0
00008105,200,2025-02-28,0
00008106,50,2024-02-26,0
00008107,50,2024-07-18,0
00008108,500,2025-04-09,0
00008109,100,2023-12-08,0
00008110,500,2025-05-15,0
00008111,100,2025-04-19,0
00008112,500,2025-01-27,0
00008113,150,2025-02-06,0
00008114,200,2025-02-12,0
00008115,200,2024-07-12,0
00008116,150,2024-06-07,150
00008117,100,2023-06-06,0
00008118,50,2024-12-07,0
00008119,150,2025-05-30,0
00008120,50,2023-11-02,0
00008121,500,2023-01-24,0
00008122,500,2022-06-23,0
00008123,100,2024-04-04,100
00008124,50,2023-08-17,0
00008125,200,2024-03-27,0
00008126,500,2022-05-18,0
00008127,150,2025-08-28,0
00008128,50,2023-08-06,0
00008129,500,2022-05-25,0
00008130,50,2022-02-04,0
00008131,500,2024-10-12,0
00008132,500,2024-08-20,0
00008133,500,2025-06-09,0
00008134,150,2025-10-06,0
00008135,100,2025-09-28,0
00008136,100,2023-08-31,0
00008137,150,2025-06-25,0
00008138,100,2022-04-24,0
00008139,100,2023-11-21,0
00008140,50,2025-03-13,0
00008141,200,2024-05-26,0
00008142,50,2025-06-28,0
00008143,500,2025-06-24,0
00008144,500,2025-01-21,0
00008145,50,2025-08-22,0
00008146,150,2024-04-03,0
00008147,50,2022-06-24,0
00008148,150,2023-05-19,0
00008149,50,2024-07-07,0
00008150,200,2022-07-25,0
00008151,200,2025-03-17,0
00008152,200,2022-11-10,0
00008153,150,2022-01-14,0
00008154,150,2024-10-02,0
00008155,100,2023-10-14,0
00008156,50,2025-09-06,0
00008157,500,2023-10-09,0
00008158,50,2022-01-27,5000
00008159,200,2023-02-07,0
00008160,50,2024-10-13,0
00008161,150,2022-05-08,0
00008162,50,2025-03-24,0
00008163,100,2022-04-03,0
00008164,150,2025-06-27,0
00008165,500,2025-05-08,0
00008166,500,2023-02-11,0
00008167,100,2023-03-07,0
00008168,100,2023-09-03,0
00008169,150,2023-09-28,0
00008170,200,2023-08-10,0
00008171,50,2023-07-09,0
00008172,50,2024-06-28,0
00008173,500,2024-05-01,0
00008174,100,2023-10-08,0
00008175,50,2025-11-17,0
00008176,200,2023-10-21,100000
00008177,50,2024-08-23,0
00008178,500,2024-01-02,2500
00008179,100,2025-01-07,0
00008180,50,2023-07-03,0
00008181,100,2023-06-08,100
00008182,500,2023-12-27,0
00008183,150,2023-12-11,0
00008184,50,2022-07-15,0
00008185,200,2023-06-18,0
00008186,500,2024-03-14,0
00008187,100,2025-05-18,0
00008188,200,2022-04-07,0
00008189,200,2022-01-06,200
00008190,500,2023-05-19,0
00008191,50,2023-09-30,0
00008192,150,2022-08-29,0
00008193,50,2023-05-25,0
00008194,500,2022-11-03,0
00008195,500,2022-02-19,0
00008196,500,2024-02-23,0
00008197,100,2022-03-23,0
00008198,150,2025-01-19,0
00008199,150,2025-07-10,0
00008200,50,2025-09-13,0
00008201,500,2022-01-26,0
00008202,150,2022-11-19,0
00008203,150,2022-07-05,0
00008204,200,2023-08-02,0
00008205,500,2023-02-28,0
00008206,100,2023-12-03,0
00008207,100,2023-02-14,500
00008208,500,2024-08-17,0
00008209,50,2024-10-27,0
00008210,50,2024-06-03,0
00008211,500,2025-05-24,0
00008212,50,2025-05-06,0
00008213,50,2025-05-12,0
00008214,50,2025-01-12,0
00008215,150,2023-04-01,750
00008216,100,2024-03-09,0
00008217,50,2023-11-18,0
00008218,500,2023-11-25,0
00008219,150,2022-11-30,0
00008220,100,2023-01-17,0
00008221,50,2025-05-01,0
00008222,50,2023-08-28,0
00008223,100,2022-10-28,500
00008224,500,2024-08-21,0
00008225,200,2024-09-04,0
00008226,150,2025-12-27,0
00008227,200,2025-11-30,0
00008228,50,2024-12-25,0
00008229,100,2025-08-04,0
00008230,50,2024-06-27,0
00008231,150,2024-03-10,0
00008232,500,2025-03-18,0
00008233,100,2025-03-26,0
00008234,200,2024-03-04,0
00008235,100,2024-04-14,0
00008236,150,2025-12-10,0
00008237,200,2022-01-06,0
00008238,50,2022-10-10,0
00008239,50,2024-12-30,0
00008240,100,2024-02-05,0
00008241,500,2024-07-07,50000
00008242,500,2024-04-01,500
00008243,200,2023-04-30,20000
00008244,100,2024-06-07,0
00008245,150,2022-04-01,0
00008246,500,2025-08-05,50000
00008247,150,2022-01-17,0
00008248,500,2022-09-05,2500
00008249,500,2022-03-31,0
00008250,100,2022-05-01,0
00008251,100,2025-08-01,1000
00008252,100,2022-02-17,0
00008253,150,2022-11-20,0
00008254,200,2024-01-30,0
00008255,500,2024-01-21,0
00008256,50,2025-03-22,0
00008257,100,2024-03-14,100000
00008258,500,2024-05-31,50000
00008259,150,2024-10-06,0
00008260,150,2023-06-12,0
00008261,500,2022-10-08,5000
00008262,500,2025-05-23,0
00008263,150,2023-11-06,0
00008264,50,2022-09-12,0
00008265,500,2022-09-05,0
00008266,500,2024-03-08,0
00008267,150,2024-12-20,0
00008268,150,2023-11-08,0
00008269,200,2022-11-18,0
00008270,500,2025-11-05,0
00008271,50,2024-10-07,0
00008272,50,2023-10-07,0
00008273,200,2022-01-25,0
00008274,200,2022-07-30,0
00008275,100,2023-09-27,0
00008276,50,2024-07-05,5000
00008277,100,2024-05-13,0
00008278,200,2022-02-02,0
00008279,150,2022-05-09,0
00008280,150,2022-02-25,750
00008281,50,2022-05-19,0
00008282,50,2024-05-16,0
00008283,50,2023-10-10,0
00008284,150,2024-12-14,0
00008285,50,2024-02-04,0
00008286,150,2023-09-11,750
00008287,500,2023-10-31,0
00008288,500,2023-06-28,50000
00008289,150,2024-01-19,0
00008290,150,2025-11-23,0
00008291,200,2025-04-10,20000
00008292,50,2025-03-18,0
00008293,50,2025-08-09,0
00008294,500,2024-12-24,0
00008295,150,2024-04-08,0
00008296,200,2023-11-08,0
00008297,50,2025-02-08,0
00008298,150,2025-05-28,0
00008299,500,2024-07-31,0
00008300,50,2024-02-06,0
00008301,50,2023-01-16,0
00008302,200,2024-08-28,0
00008303,50,2025-01-15,0
00008304,50,2025-08-08,0
00008305,100,2022-12-02,1000
00008306,200,2024-09-28,0
00008307,100,2022-10-22,0
00008308,500,2025-12-01,0
00008309,100,2023-03-07,0
00008310,200,2023-08-16,0
00008311,100,2025-02-22,0
00008312,150,2023-05-07,0
00008313,200,2024-07-31,0
00008314,500,2025-08-29,0
00008315,100,2024-06-18,0
00008316,100,2025-06-27,0
00008317,100,2023-04-04,0
00008318,150,2025-08-27,0
00008319,100,2023-05-04,0
00008320,50,2025-03-24,50
00008321,50,2024-05-16,0
00008322,100,2022-12-25,0
00008323,150,2022-10-11,0
00008324,150,2024-10-10,0
00008325,500,2025-04-25,0
00008326,500,2022-01-19,0
00008327,200,2023-11-10,0
00008328,50,2023-11-04,0
00008329,150,2022-09-17,0
00008330,50,2024-06-25,0
00008331,500,2025-11-13,0
00008332,50,2023-02-18,0
00008333,100,2022-09-12,10000
00008334,150,2023-05-19,0
00008335,100,2023-01-13,0
00008336,200,2025-07-04,0
00008337,100,2022-09-20,0
00008338,200,2024-08-14,0
00008339,50,2024-04-28,0
00008340,500,2025-12-04,0
00008341,200,2024-04-02,0
00008342,200,2022-02-27,0
00008343,200,2022-01-08,0
00008344,150,2022-04-18,0
00008345,50,2023-11-18,0
00008346,100,2025-07-01,0
00008347,150,2022-10-05,0
00008348,50,2022-03-18,0
00008349,150,2022-04-20,0
00008350,200,2023-07-08,20000
00008351,200,2024-01-22,0
00008352,200,2024-07-17,0
00008353,150,2025-03-11,0
00008354,200,2022-11-24,200
00008355,100,2025-12-18,0
00008356,500,2025-09-18,0
00008357,200,2023-06-22,0
00008358,50,2023-08-03,0
00008359,150,2023-10-08,0
00008360,500,2023-03-04,0
00008361,100,2025-04-17,0
00008362,500,2025-10-23,0
00008363,500,2025-01-14,0
00008364,500,2022-06-08,0
00008365,500,2024-05-25,100000
00008366,150,2023-10-05,1500
00008367,500,2025-12-09,0
00008368,100,2022-10-20,0
00008369,200,2023-08-31,0
00008370,100,2023-04-01,0
00008371,150,2024-02-20,0
00008372,50,2022-11-18,0
00008373,500,2025-12-12,0
00008374,500,2025-08-26,500
00008375,150,2025-06-15,0
00008376,150,2023-04-12,0
00008377,50,2025-12-04,5000
00008378,200,2025-12-02,0
00008379,100,2022-10-09,0
00008380,500,2024-12-23,0
00008381,150,2024-10-16,0
00008382,100,2023-11-30,0
00008383,200,2024-10-29,0
00008384,50,2024-11-17,0
00008385,500,2022-10-17,0
00008386,100,2023-02-24,0
00008387,500,2025-08-22,0
00008388,150,2025-09-08,0
00008389,150,2022-05-19,0
00008390,50,2024-02-27,0
00008391,100,2025-11-30,0
00008392,500,2025-08-08,0
00008393,150,2024-08-15,0
00008394,500,2025-05-12,0
00008395,150,2024-03-12,1500
00008396,500,2024-05-27,0
00008397,500,2023-07-06,0
00008398,200,2023-01-30,0
00008399,500,2023-05-10,0
00008400,500,2024-06-29,0
00008401,200,2022-09-02,100000
00008402,50,2025-03-21,0
00008403,200,2022-06-21,0
00008404,100,2022-01-16,1000
00008405,150,2023-10-15,0
00008406,500,2024-04-12,0
00008407,150,2024-10-19,0
00008408,500,2024-03-27,0
00008409,150,2024-10-07,0
00008410,100,2023-06-06,0
00008411,150,2022-01-12,15000
00008412,500,2024-07-03,0
00008413,200,2024-12-23,0
00008414,150,2025-10-31,150
00008415,200,2024-02-23,0
00008416,150,2022-08-07,0
00008417,150,2023-09-12,0
00008418,500,2025-04-20,0
00008419,150,2022-01-11,0
00008420,100,2023-02-17,0
00008421,500,2024-05-22,2500
00008422,150,2024-08-20,0
00008423,50,2024-07-15,250
00008424,200,2023-02-02,100000
00008425,150,2023-07-03,0
00008426,100,2024-11-15,0
00008427,50,2022-12-22,500
00008428,50,2025-01-12,0
00008429,500,2023-04-03,100000
00008430,150,2022-05-22,0
00008431,500,2022-01-25,0
00008432,200,2025-07-30,100000
00008433,200,2025-05-06,0
00008434,500,2024-09-24,0
00008435,150,2023-11-21,0
00008436,500,2023-07-05,0
00008437,150,2024-03-08,0
00008438,500,2022-01-27,0
00008439,50,2024-08-08,0
00008440,200,2025-11-16,0
00008441,500,2022-01-30,0
00008442,200,2025-08-04,0
00008443,100,2025-03-19,0
00008444,50,2023-11-21,0
00008445,500,2022-04-03,0
00008446,200,2022-01-03,0
00008447,500,2023-05-29,0
00008448,50,2023-04-23,0
00008449,150,2024-12-22,0
00008450,100,2023-11-12,0
00008451,500,2022-02-05,0
00008452,150,2022-11-11,150
00008453,500,2024-06-20,0
00008454,200,2023-08-09,0
00008455,200,2024-01-13,0
00008456,50,2025-09-06,0
00008457,500,2024-05-21,0
00008458,500,2022-11-22,0
00008459,500,2024-12-05,0
00008460,100,2025-05-26,0
00008461,500,2024-03-22,0
00008462,150,2022-08-06,0
00008463,100,2023-05-17,0
00008464,100,2022-12-11,0
00008465,200,2022-03-05,0
00008466,150,2025-01-28,0
00008467,500,2023-07-28,0
00008468,200,2024-09-11,0
00008469,500,2023-03-06,50000
00008470,100,2025-12-04,10000
00008471,100,2025-04-24,0
00008472,50,2024-01-31,100000
00008473,50,2024-08-17,0
00008474,100,2023-08-27,0
00008475,200,2024-01-11,0
00008476,500,2023-10-02,0
00008477,500,2025-04-30,0
00008478,200,2022-11-09,0
00008479,200,2022-10-23,0
00008480,200,2022-09-01,0
00008481,500,2025-04-01,2500
00008482,100,2023-04-12,0
00008483,500,2022-04-26,50000
00008484,150,2023-07-13,0
00008485,500,2025-07-09,0
00008486,50,2025-10-06,0
00008487,150,2024-08-12,0
00008488,500,2023-10-24,0
00008489,50,2025-07-08,0
00008490,200,2024-10-13,0
00008491,100,2025-04-30,0
00008492,500,2025-01-12,0
00008493,50,2024-07-15,0
00008494,200,2024-11-19,100000
00008495,50,2023-10-19,0
00008496,50,2025-02-16,0
00008497,150,2024-11-10,0
00008498,200,2022-12-10,0
00008499,500,2023-03-07,0
00008500,500,2024-11-14,0
00008501,100,2024-12-11,500
00008502,50,2025-11-04,0
00008503,50,2022-11-06,0
00008504,200,2025-10-27,0
00008505,50,2025-07-17,0
00008506,500,2022-02-27,0
00008507,150,2022-06-30,0
00008508,500,2022-07-24,0
00008509,500,2025-08-18,0
00008510,500,2025-08-11,0
00008511,50,2024-11-12,0
00008512,50,2025-08-21,0
00008513,50,2024-04-02,0
00008514,500,2022-03-17,0
00008515,50,2024-07-20,0
00008516,100,2024-09-12,0
00008517,500,2025-02-10,0
00008518,500,2025-05-27,0
00008519,100,2023-07-17,0
00008520,500,2025-09-19,0
00008521,200,2025-09-16,0
00008522,200,2022-04-05,0
00008523,150,2022-04-01,0
00008524,150,2024-07-31,0
00008525,200,2024-11-28,0
00008526,100,2023-01-27,0
00008527,200,2022-01-28,0
00008528,200,2023-04-29,0
00008529,100,2025-09-09,0
00008530,100,2022-07-25,0
00008531,150,2025-07-18,1500
00008532,200,2025-10-16,0
00008533,150,2022-09-18,0
00008534,500,2024-09-06,0
00008535,100,2024-11-23,0
00008536,150,2023-06-24,1500
00008537,500,2025-01-05,0
00008538,50,2023-09-30,5000
00008539,50,2025-08-27,0
00008540,50,2022-11-09,0
00008541,150,2022-04-11,0
00008542,500,2024-06-28,0
00008543,200,2024-12-29,0
00008544,50,2025-04-08,0
00008545,200,2025-06-19,0
00008546,50,2022-10-19,0
00008547,150,2025-07-09,0
00008548,200,2024-11-15,0
00008549,200,2024-08-26,0
00008550,150,2022-02-20,0
00008551,100,2024-05-16,0
00008552,200,2023-09-03,0
00008553,50,2024-06-03,0
00008554,100,2025-06-09,0
00008555,100,2024-10-18,0
00008556,100,2022-09-01,0
00008557,200,2024-01-20,0
00008558,100,2025-05-16,0
00008559,100,2025-09-18,0
00008560,50,2024-11-08,0
00008561,500,2023-03-03,0
00008562,100,2025-03-02,0
00008563,150,2025-02-19,0
00008564,150,2025-08-08,0
00008565,100,2023-04-10,0
00008566,50,2024-02-09,0
00008567,150,2022-05-22,0
00008568,150,2025-01-05,0
00008569,200,2024-03-07,20000
00008570,100,2023-09-07,0
00008571,200,2024-08-22,0
00008572,200,2022-12-28,0
00008573,150,2025-07-18,0
00008574,500,2023-08-04,0
00008575,200,2023-07-03,0
00008576,500,2022-08-24,0
00008577,200,2022-01-07,0
00008578,100,2022-12-06,100
00008579,200,2025-03-02,0
00008580,150,2022-07-22,0
00008581,150,2023-07-15,0
00008582,200,2025-12-02,0
00008583,500,2023-06-07,0
00008584,100,2025-11-22,0
00008585,200,2023-08-13,1000
00008586,500,2022-09-14,0
00008587,150,2025-09-22,0
00008588,100,2023-02-17,0
00008589,50,2022-11-07,0
00008590,150,2022-03-02,0
00008591,500,2024-02-27,0
00008592,100,2022-08-27,0
00008593,100,2024-05-01,0
00008594,200,2022-09-10,0
00008595,200,2024-04-30,0
00008596,50,2022-01-04,0
00008597,150,2024-03-18,0
00008598,150,2022-12-23,0
00008599,50,2022-10-03,0
00008600,100,2022-10-01,0
00008601,100,2023-07-05,0
00008602,500,2022-03-23,2500
00008603,200,2024-05-17,0
00008604,200,2024-09-26,0
00008605,50,2022-07-12,0
00008606,200,2025-06-12,1000
00008607,150,2023-07-20,0
00008608,50,2023-07-16,0
00008609,500,2022-12-03,0
00008610,150,2022-05-09,0
00008611,200,2024-01-09,0
00008612,150,2022-10-14,0
00008613,200,2022-04-18,0
00008614,200,2023-05-20,0
00008615,100,2024-02-17,0
00008616,500,2025-04-12,0
00008617,150,2025-08-09,0
00008618,500,2025-07-21,0
00008619,500,2022-11-20,0
00008620,200,2025-11-04,0
00008621,150,2022-07-09,0
00008622,50,2022-02-23,0
00008623,500,2023-10-25,2500
00008624,150,2023-12-05,750
00008625,150,2023-08-14,0
00008626,150,2025-01-30,0
00008627,100,2023-01-05,0
00008628,500,2023-04-14,0
00008629,150,2024-08-18,0
00008630,100,2022-05-16,0
00008631,150,2023-07-20,0
00008632,50,2024-02-05,0
00008633,150,2025-04-03,0
00008634,100,2024-01-03,1000
00008635,500,2024-07-26,0
00008636,200,2025-04-22,0
00008637,100,2022-05-11,0
00008638,50,2023-08-16,500
00008639,150,2023-05-15,0
00008640,200,2024-05-20,1000
00008641,50,2025-12-01,0
00008642,150,2024-10-25,150
00008643,500,2024-09-10,0
00008644,50,2023-10-02,0
00008645,50,2023-10-27,50
00008646,150,2023-04-14,0
00008647,500,2024-04-24,0
00008648,50,2022-01-31,0
00008649,500,2022-06-08,0
00008650,50,2022-04-03,0
00008651,200,2025-07-16,0
00008652,200,2023-09-09,0
00008653,200,2022-04-19,0
00008654,500,2025-08-27,0
00008655,100,2024-05-26,0
00008656,100,2023-05-16,0
00008657,50,2024-02-02,0
00008658,100,2025-12-18,0
00008659,50,2024-04-07,250
00008660,100,2022-04-22,0
00008661,500,2024-06-03,0
00008662,150,2025-11-25,1500
00008663,100,2022-12-11,0
00008664,50,2022-07-16,0
00008665,100,2022-02-25,0
00008666,200,2022-03-17,0
00008667,50,2023-06-09,0
00008668,500,2025-03-05,0
00008669,50,2024-04-02,0
00008670,100,2023-02-26,0
00008671,500,2022-10-16,0
00008672,100,2023-07-24,1000
00008673,100,2025-04-17,0
00008674,100,2022-04-07,0
00008675,100,2025-09-03,100000
00008676,50,2022-06-04,0
00008677,100,2023-06-09,0
00008678,100,2023-04-03,0
00008679,100,2023-04-12,0
00008680,150,2023-01-07,0
00008681,50,2023-03-16,0
00008682,500,2023-06-05,0
00008683,200,2025-10-23,0
00008684,100,2023-03-20,0
00008685,500,2024-03-29,0
00008686,150,2025-06-02,0
00008687,50,2022-12-21,0
00008688,500,2024-05-30,0
00008689,150,2022-12-23,0
00008690,500,2024-01-01,0
00008691,200,2025-07-27,0
00008692,100,2023-07-21,0
00008693,500,2025-07-28,0
00008694,100,2025-06-27,0
00008695,100,2023-12-31,0
00008696,50,2023-11-17,0
00008697,200,2024-04-07,0
00008698,150,2025-02-26,0
00008699,150,2024-09-26,0
00008700,200,2022-11-19,0
00008701,100,2025-08-02,0
00008702,500,2024-05-03,0
00008703,50,2023-06-30,0
00008704,150,2023-03-25,0
00008705,500,2025-11-30,0
00008706,150,2024-06-23,0
00008707,150,2024-03-17,0
00008708,150,2025-09-27,0
00008709,100,2025-02-23,0
00008710,200,2022-09-18,0
00008711,500,2025-02-03,0
00008712,100,2022-11-12,0
00008713,200,2024-10-08,0
00008714,100,2023-09-02,0
00008715,200,2022-06-17,0
00008716,200,2025-08-13,0
00008717,200,2023-02-07,0
00008718,500,2023-04-05,0
00008719,100,2025-09-12,0
00008720,500,2023-11-04,0
00008721,200,2023-05-20,0
00008722,50,2024-04-25,0
00008723,200,2025-01-07,0
00008724,500,2024-08-21,0
00008725,100,2025-06-15,0
00008726,500,2025-09-08,500
00008727,150,2023-04-05,0
00008728,500,2022-06-20,0
00008729,500,2025-09-05,0
00008730,200,2022-07-01,200
00008731,200,2023-03-03,0
00008732,200,2022-05-01,0
00008733,100,2022-01-09,0
00008734,150,2025-01-03,0
00008735,200,2025-02-08,0
00008736,50,2025-02-12,0
00008737,200,2023-07-18,0
00008738,50,2022-09-27,0
00008739,150,2024-03-26,0
00008740,500,2023-09-02,0
00008741,200,2024-03-23,0
00008742,150,2022-10-23,0
00008743,100,2024-03-06,0
00008744,150,2023-12-07,0
00008745,100,2023-01-27,0
00008746,200,2022-10-12,0
00008747,500,2025-04-20,0
00008748,150,2022-01-24,0
00008749,500,2023-06-22,0
00008750,50,2025-09-29,0
00008751,200,2025-12-09,0
00008752,150,2025-03-07,0
00008753,500,2024-04-19,0
00008754,50,2024-04-23,0
00008755,500,2023-04-05,0
00008756,100,2025-05-13,0
00008757,50,2024-03-08,0
00008758,150,2025-03-15,15000
00008759,100,2025-03-08,0
00008760,500,2022-03-11,0
00008761,50,2023-02-03,0
00008762,150,2023-07-11,0
00008763,200,2024-09-14,0
00008764,100,2025-11-05,0
00008765,50,2023-07-31,100000
00008766,500,2025-11-16,0
00008767,50,2022-05-26,0
00008768,200,2025-05-14,0
00008769,50,2023-05-30,0
00008770,50,2022-08-01,0
00008771,150,2025-03-30,0
00008772,500,2025-09-19,0
00008773,50,2022-04-08,0
00008774,100,2022-03-21,0
00008775,500,2024-05-04,0
00008776,50,2024-04-07,0
00008777,50,2022-05-29,0
00008778,500,2022-03-23,0
00008779,100,2022-09-07,0
00008780,100,2023-06-13,0
00008781,150,2023-09-12,0
00008782,100,2022-05-03,0
00008783,100,2022-06-02,0
00008784,200,2025-03-04,0
00008785,50,2024-09-21,0
00008786,500,2022-07-24,0
00008787,500,2024-02-22,5000
00008788,200,2022-07-22,0
00008789,50,2024-10-11,0
00008790,100,2025-12-15,1000
00008791,50,2022-10-05,0
00008792,200,2025-10-02,0
00008793,100,2024-12-02,0
00008794,50,2023-08-16,250
00008795,500,2024-07-29,0
00008796,150,2023-10-12,0
00008797,200,2025-11-28,100000
00008798,100,2024-06-12,0
00008799,500,2024-01-25,0
00008800,150,2024-05-27,0
00008801,50,2023-05-05,0
00008802,50,2022-03-18,0
00008803,200,2023-09-10,0
00008804,50,2025-09-08,0
00008805,50,2025-03-28,0
00008806,100,2023-05-26,0
00008807,50,2023-12-15,0
00008808,50,2022-06-05,0
00008809,50,2023-11-19,0
00008810,50,2024-04-21,0
00008811,200,2025-09-17,0
00008812,50,2024-04-12,0
00008813,150,2023-11-22,0
00008814,150,2022-12-26,0
00008815,200,2023-10-01,0
00008816,50,2022-10-12,0
00008817,150,2024-09-23,0
00008818,50,2025-12-20,0
00008819,500,2025-05-08,0
00008820,150,2024-12-02,0
00008821,150,2024-05-22,0
00008822,150,2024-11-03,0
00008823,500,2023-03-29,0
00008824,50,2024-01-27,0
00008825,150,2024-06-05,0
00008826,200,2023-03-03,0
00008827,500,2023-08-30,0
00008828,100,2024-07-07,0
00008829,50,2024-07-22,0
00008830,200,2022-09-30,0
00008831,150,2024-04-09,0
00008832,150,2024-02-23,0
00008833,200,2022-02-16,0
00008834,50,2023-08-26,0
00008835,150,2022-08-16,0
00008836,50,2024-02-14,0
00008837,200,2023-01-04,0
00008838,500,2024-06-30,0
00008839,50,2022-01-11,5000
00008840,200,2025-01-13,0
00008841,150,2022-07-25,0
00008842,500,2022-10-16,50000
00008843,100,2023-01-29,0
00008844,50,2022-09-07,0
00008845,100,2022-10-14,0
00008846,500,2022-10-31,0
00008847,500,2022-11-14,0
00008848,500,2023-07-23,0
00008849,100,2024-12-13,0
00008850,500,2025-04-25,0
00008851,50,2022-01-03,0
00008852,50,2025-02-09,0
00008853,500,2022-08-26,0
00008854,50,2025-12-13,0
00008855,100,2023-12-12,0
00008856,150,2023-02-02,0
00008857,200,2022-10-26,0
00008858,500,2025-04-27,0
00008859,50,2024-06-13,0
00008860,150,2024-09-29,0
00008861,50,2025-05-11,0
00008862,500,2023-05-08,100000
00008863,50,2022-05-30,500
00008864,50,2025-06-27,0
00008865,150,2023-05-12,0
00008866,500,2023-11-13,0
00008867,100,2024-11-11,0
00008868,50,2025-09-05,0
00008869,200,2025-02-12,0
00008870,200,2023-08-13,0
00008871,100,2025-02-01,100
00008872,500,2025-10-12,0
00008873,500,2023-04-03,2500
00008874,150,2024-10-16,0
00008875,500,2025-08-08,0
00008876,50,2025-10-11,0
00008877,200,2025-02-17,0
00008878,50,2025-09-29,0
00008879,100,2025-09-15,0
00008880,200,2023-05-29,0
00008881,100,2024-04-04,0
00008882,50,2023-10-16,0
00008883,500,2023-10-24,0
00008884,200,2024-02-02,0
00008885,150,2025-11-30,0
00008886,500,2023-07-24,0
00008887,50,2024-05-08,0
00008888,200,2025-03-06,0
00008889,150,2024-01-06,0
00008890,500,2025-05-29,0
00008891,200,2022-01-31,0
00008892,50,2024-03-06,0
00008893,200,2023-05-08,0
00008894,150,2024-01-31,0
00008895,50,2022-06-19,0
00008896,100,2024-06-28,0
00008897,100,2024-05-06,0
00008898,50,2023-09-05,0
00008899,500,2022-04-30,0
00008900,100,2025-07-24,1000
00008901,100,2024-09-07,0
00008902,500,2025-06-11,0
00008903,500,2024-03-25,0
00008904,150,2024-07-30,0
00008905,200,2023-01-05,0
00008906,50,2024-12-24,0
00008907,100,2023-05-08,0
00008908,150,2022-12-23,0
00008909,500,2022-01-10,0
00008910,150,2022-06-13,0
00008911,100,2023-09-23,0
00008912,150,2023-12-02,0
00008913,200,2025-05-14,0
00008914,500,2023-11-24,0
00008915,150,2025-04-12,0
00008916,200,2022-12-23,0
00008917,500,2024-02-15,5000
00008918,100,2024-01-26,0
00008919,100,2023-03-13,0
00008920,100,2025-06-24,0
00008921,500,2023-08-20,0
00008922,100,2022-06-19,0
00008923,500,2022-10-13,0
00008924,100,2022-04-05,0
00008925,100,2025-05-24,0
00008926,100,2025-11-14,0
00008927,50,2024-06-25,0
00008928,200,2023-08-29,0
00008929,500,2022-10-12,0
00008930,50,2023-09-11,5000
00008931,500,2022-12-29,0
00008932,150,2025-11-02,0
00008933,100,2024-04-11,0
00008934,100,2024-08-30,0
00008935,50,2024-03-22,0
00008936,100,2023-12-28,0
00008937,100,2022-09-06,0
00008938,500,2022-11-18,0
00008939,150,2024-12-24,0
00008940,150,2022-01-16,0
00008941,50,2024-05-06,100000
00008942,50,2022-08-06,0
00008943,100,2023-03-10,0
00008944,100,2024-09-29,0
00008945,50,2025-05-21,50
00008946,50,2023-01-12,0
00008947,150,2024-05-31,750
00008948,100,2023-11-29,0
00008949,150,2025-12-04,0
00008950,500,2024-01-25,0
00008951,500,2023-09-26,50000
00008952,500,2025-06-27,0
00008953,100,2023-04-10,1000
00008954,100,2022-10-07,0
00008955,50,2024-02-28,0
00008956,200,2024-08-11,0
00008957,500,2022-06-04,0
00008958,200,2023-08-17,0
00008959,150,2023-05-17,0
00008960,50,2025-06-13,0
00008961,150,2023-02-06,0
00008962,50,2022-06-14,0
00008963,200,2024-05-26,0
00008964,200,2023-11-28,1000
00008965,200,2025-08-20,0
00008966,200,2022-05-18,0
