ticketNumber,nominalValue,lotteryDate,winAmount
00000926,500,2023-01-18,0
00000927,100,2024-07-26,0
00000928,200,2024-12-16,0
00000929,150,2025-05-07,0
00000930,200,2025-04-17,0
00000931,150,2024-07-26,0
00000932,150,2025-06-12,0
00000933,100,2023-10-04,0
00000934,150,2022-08-28,0
00000935,100,2024-11-12,0
00000936,500,2022-10-10,0
00000937,200,2023-01-16,0
00000938,500,2025-11-21,0
00000939,100,2025-02-10,0
00000940,150,2022-10-15,0
00000941,200,2025-06-22,2000
00000942,50,2024-09-19,0
00000943,200,2025-02-24,0
00000944,200,2024-04-17,0
00000945,200,2025-12-25,0
00000946,200,2022-12-09,200
00000947,100,2023-08-22,500
00000948,500,2023-08-15,0
00000949,200,2025-03-04,0
00000950,200,2025-01-30,0
00000951,500,2022-08-22,0
00000952,500,2024-01-22,0
00000953,50,2024-06-22,0
00000954,200,2022-07-29,0
00000955,100,2023-09-02,0
00000956,50,2024-07-10,0
00000957,50,2024-06-18,0
00000958,50,2023-05-01,0
00000959,500,2025-11-12,0
00000960,500,2025-07-19,0
00000961,500,2022-10-13,0
00000962,100,2022-05-02,0
00000963,500,2023-07-30,0
00000964,100,2023-10-25,0
00000965,150,2023-08-16,0
00000966,500,2025-10-23,0
00000967,100,2024-04-22,0
00000968,150,2025-09-05,0
00000969,100,2023-05-27,0
00000970,150,2023-05-22,0
00000971,200,2024-09-29,0
00000972,150,2025-07-09,0
00000973,200,2022-06-04,0
00000974,50,2024-04-05,0
00000975,150,2025-11-23,0
00000976,150,2024-07-20,0
00000977,150,2025-04-06,150
00000978,200,2025-07-24,0
00000979,150,2022-05-10,0
00000980,200,2023-03-23,0
00000981,100,2024-10-10,0
00000982,150,2023-11-23,0
00000983,100,2025-03-05,0
00000984,150,2025-10-29,0
00000985,50,2022-07-23,0
00000986,200,2022-02-03,0
00000987,100,2024-06-22,0
00000988,200,2023-02-19,0
00000989,100,2025-08-24,0
00000990,150,2022-07-11,0
00000991,150,2022-06-18,0
00000992,100,2022-04-17,0
00000993,150,2025-12-03,0
00000994,200,2025-09-04,200
00000995,50,2023-03-14,0
00000996,100,2025-04-30,0
00000997,200,2022-01-20,2000
00000998,50,2024-05-14,0
00000999,200,2022-05-26,0
00001000,50,2022-07-29,0
